timestamp,probe_id,rtt_ms,rtt_min_ms,rtt_max_ms,packet_loss_pct,dst_addr,metric,source,samples_in_minute
2026-07-08 05:35:00+05:30,1013146,0.8762096666666667,0.783577,0.952341,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,1014328,0.7929906666666667,0.738535,0.876685,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,1015254,6.46281,5.984887,7.096304,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,1016296,15.577772666666666,15.378327,15.82312,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,2862,22.081284666666665,22.067716,22.090757,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,7282,11.664520999999999,11.518542,11.748471,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,11374,2.081661,1.953161,2.157486,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,13477,42.195151,42.117226,42.290212,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,18283,107.90311633333333,107.713176,108.248997,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,23178,8.945303000000001,8.897551,8.977486,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,27902,33.250225,33.184076,33.369252,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,31906,14.774763,14.593385,15.016562,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,50241,19.33566666666667,19.152291,19.511292,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,52353,31.144611333333334,30.884958,31.547459,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,54288,28.521292,25.426917,30.59325,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,60331,-1.0,-1.0,-1.0,100.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,61613,20.694228666666667,20.603634,20.815173,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,63021,141.00046033333334,139.991538,142.508577,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,65716,102.15648466666666,101.201137,103.325465,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,1002522,69.539709,63.32231,81.761429,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,1004758,0.6649343333333334,0.615412,0.739775,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,1006688,5.4746803333333345,5.260202,5.615908,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,1008549,13.017171333333332,12.936261,13.104767,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,1009891,15.148891999999998,15.108672,15.177966,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,1010947,0.741702,0.704152,0.780364,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,1012285,22.67836966666667,21.309801,23.515857,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,1013796,17.893519333333334,17.368301,18.646987,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,1014892,31.71079333333333,31.586826,31.923203,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:36:00+05:30,1015925,67.602141,67.575613,67.648249,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,818,23.609860666666666,23.433221,23.87098,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,6761,8.315973666666666,8.269391,8.37151,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,7526,41.010142,40.984209,41.052031,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,11518,0.5769226666666666,0.555961,0.604621,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,14768,35.01701833333333,34.62185,35.253736,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,19380,19.639195,19.62393,19.655445,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,23172,40.899184,40.755745,40.975801,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,27692,3.625538666666666,3.546303,3.712509,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,31426,11.873686000000001,11.581156,12.102882,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,50007,10.317055666666667,10.11475,10.635167,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,51718,10.477305666666666,9.841959,11.6375,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,53683,-1.0,-1.0,-1.0,100.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,55636,4.271597000000001,4.1715,4.348041,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,61410,77.00292466666667,76.025735,77.563727,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,62865,-1.0,-1.0,-1.0,100.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,65984,194.125576,194.030156,194.285854,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,1002586,79.52200733333332,79.436311,79.573411,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,1004346,5.446686000000001,5.335574,5.516301,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,1006162,8.61048,8.504295,8.710209,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,1008255,46.4286755,46.418881,46.43847,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,1009597,47.990749,47.199137,48.68706,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,1010840,10.643853,9.733482,11.393409,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,1012175,67.32938666666666,67.30348,67.35421,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,1013697,1.0395616666666667,0.548553,2.004772,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,1014647,38.416457,37.827586,39.37579,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,1015688,48.799168,46.77176,52.732743,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:37:00+05:30,1016442,13.991256333333332,13.953907,14.031239,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:38:00+05:30,4325,26.757381666666664,25.767941,28.415238,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:38:00+05:30,7063,1.2274613333333335,1.170722,1.338611,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:38:00+05:30,7736,0.8816763333333334,0.837352,0.928346,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:38:00+05:30,12179,25.008054666666666,24.960692,25.102282,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:38:00+05:30,15789,38.78329133333333,38.560594,39.059843,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:38:00+05:30,19658,8.522453333333333,8.244355,8.905898,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:38:00+05:30,23433,1.266685,1.251533,1.276848,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:38:00+05:30,28487,24.263742333333337,23.346318,25.110005,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:38:00+05:30,32126,64.198397,64.143286,64.231787,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:38:00+05:30,50245,14.597417,14.436167,14.704959,0.0,193.0.14.129,ping,ripe_atlas,1
